Timestamp,Tipo,Mensagem
2025-01-30 22:15:57,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:57,INFO,Clique realizado no cookie.
2025-01-30 22:15:57,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:57,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:57,INFO,Clique realizado no cookie.
2025-01-30 22:15:57,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:57,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:57,INFO,Clique realizado no cookie.
2025-01-30 22:15:57,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:57,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:57,INFO,Clique realizado no cookie.
2025-01-30 22:15:57,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:57,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:57,INFO,Clique realizado no cookie.
2025-01-30 22:15:57,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:57,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:57,INFO,Clique realizado no cookie.
2025-01-30 22:15:57,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:57,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:57,INFO,Clique realizado no cookie.
2025-01-30 22:15:57,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:57,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:57,INFO,Clique realizado no cookie.
2025-01-30 22:15:57,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:57,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:57,INFO,Clique realizado no cookie.
2025-01-30 22:15:57,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:57,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:57,INFO,Clique realizado no cookie.
2025-01-30 22:15:57,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:57,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:57,INFO,Clique realizado no cookie.
2025-01-30 22:15:57,INFO,Item comprado: product0
2025-01-30 22:15:57,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:57,INFO,Clique realizado no cookie.
2025-01-30 22:15:58,INFO,Item comprado: product0
2025-01-30 22:15:58,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:58,INFO,Clique realizado no cookie.
2025-01-30 22:15:58,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:58,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:58,INFO,Clique realizado no cookie.
2025-01-30 22:15:58,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:58,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:58,INFO,Clique realizado no cookie.
2025-01-30 22:15:58,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:58,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:58,INFO,Clique realizado no cookie.
2025-01-30 22:15:58,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:58,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:58,INFO,Clique realizado no cookie.
2025-01-30 22:15:58,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:58,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:58,INFO,Clique realizado no cookie.
2025-01-30 22:15:58,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:58,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:58,INFO,Clique realizado no cookie.
2025-01-30 22:15:58,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:58,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:58,INFO,Clique realizado no cookie.
2025-01-30 22:15:58,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:58,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:58,INFO,Clique realizado no cookie.
2025-01-30 22:15:58,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:58,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:58,INFO,Clique realizado no cookie.
2025-01-30 22:15:58,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:58,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:58,INFO,Clique realizado no cookie.
2025-01-30 22:15:58,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:58,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:58,INFO,Clique realizado no cookie.
2025-01-30 22:15:58,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:58,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:58,INFO,Clique realizado no cookie.
2025-01-30 22:15:58,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:58,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:58,INFO,Clique realizado no cookie.
2025-01-30 22:15:58,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:58,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:58,INFO,Clique realizado no cookie.
2025-01-30 22:15:58,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:58,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:58,INFO,Clique realizado no cookie.
2025-01-30 22:15:58,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:58,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:58,INFO,Clique realizado no cookie.
2025-01-30 22:15:58,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:58,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:58,INFO,Clique realizado no cookie.
2025-01-30 22:15:58,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:58,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:58,INFO,Clique realizado no cookie.
2025-01-30 22:15:58,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:58,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:58,INFO,Clique realizado no cookie.
2025-01-30 22:15:58,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:58,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:58,INFO,Clique realizado no cookie.
2025-01-30 22:15:58,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:58,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:59,INFO,Clique realizado no cookie.
2025-01-30 22:15:59,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:59,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:59,INFO,Clique realizado no cookie.
2025-01-30 22:15:59,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:59,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:59,INFO,Clique realizado no cookie.
2025-01-30 22:15:59,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:59,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:59,INFO,Clique realizado no cookie.
2025-01-30 22:15:59,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:59,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:59,INFO,Clique realizado no cookie.
2025-01-30 22:15:59,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:59,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:59,INFO,Clique realizado no cookie.
2025-01-30 22:15:59,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:59,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:59,INFO,Clique realizado no cookie.
2025-01-30 22:15:59,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:59,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:59,INFO,Clique realizado no cookie.
2025-01-30 22:15:59,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:59,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:59,INFO,Clique realizado no cookie.
2025-01-30 22:15:59,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:59,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:59,INFO,Clique realizado no cookie.
2025-01-30 22:15:59,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:59,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:59,INFO,Clique realizado no cookie.
2025-01-30 22:15:59,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:59,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:59,INFO,Clique realizado no cookie.
2025-01-30 22:15:59,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:59,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:59,INFO,Clique realizado no cookie.
2025-01-30 22:15:59,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:59,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:59,INFO,Clique realizado no cookie.
2025-01-30 22:15:59,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:59,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:59,INFO,Clique realizado no cookie.
2025-01-30 22:15:59,INFO,Item comprado: product0
2025-01-30 22:15:59,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:59,INFO,Clique realizado no cookie.
2025-01-30 22:15:59,INFO,Item comprado: product0
2025-01-30 22:15:59,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:59,INFO,Clique realizado no cookie.
2025-01-30 22:15:59,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:59,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:59,INFO,Clique realizado no cookie.
2025-01-30 22:15:59,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:59,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:59,INFO,Clique realizado no cookie.
2025-01-30 22:15:59,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:59,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:59,INFO,Clique realizado no cookie.
2025-01-30 22:15:59,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:59,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:59,INFO,Clique realizado no cookie.
2025-01-30 22:15:59,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:59,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:15:59,INFO,Clique realizado no cookie.
2025-01-30 22:15:59,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:15:59,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:00,INFO,Clique realizado no cookie.
2025-01-30 22:16:00,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:00,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:00,INFO,Clique realizado no cookie.
2025-01-30 22:16:00,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:00,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:00,INFO,Clique realizado no cookie.
2025-01-30 22:16:00,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:00,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:00,INFO,Clique realizado no cookie.
2025-01-30 22:16:00,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:00,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:00,INFO,Clique realizado no cookie.
2025-01-30 22:16:00,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:00,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:00,INFO,Clique realizado no cookie.
2025-01-30 22:16:00,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:00,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:00,INFO,Clique realizado no cookie.
2025-01-30 22:16:00,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:00,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:00,INFO,Clique realizado no cookie.
2025-01-30 22:16:00,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:00,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:00,INFO,Clique realizado no cookie.
2025-01-30 22:16:00,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:00,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:00,INFO,Clique realizado no cookie.
2025-01-30 22:16:00,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:00,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:00,INFO,Clique realizado no cookie.
2025-01-30 22:16:00,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:00,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:00,INFO,Clique realizado no cookie.
2025-01-30 22:16:00,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:00,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:00,INFO,Clique realizado no cookie.
2025-01-30 22:16:00,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:00,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:00,INFO,Clique realizado no cookie.
2025-01-30 22:16:00,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:00,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:00,INFO,Clique realizado no cookie.
2025-01-30 22:16:00,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:00,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:00,INFO,Clique realizado no cookie.
2025-01-30 22:16:00,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:00,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:00,INFO,Clique realizado no cookie.
2025-01-30 22:16:00,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:00,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:00,INFO,Clique realizado no cookie.
2025-01-30 22:16:00,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:00,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:00,INFO,Clique realizado no cookie.
2025-01-30 22:16:00,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:00,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:00,INFO,Clique realizado no cookie.
2025-01-30 22:16:00,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:00,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:00,INFO,Clique realizado no cookie.
2025-01-30 22:16:00,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:00,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:00,INFO,Clique realizado no cookie.
2025-01-30 22:16:00,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:00,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:00,INFO,Clique realizado no cookie.
2025-01-30 22:16:00,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:00,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:01,INFO,Clique realizado no cookie.
2025-01-30 22:16:01,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:01,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:01,INFO,Clique realizado no cookie.
2025-01-30 22:16:01,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:01,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:01,INFO,Clique realizado no cookie.
2025-01-30 22:16:01,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:01,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:01,INFO,Clique realizado no cookie.
2025-01-30 22:16:01,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:01,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:01,INFO,Clique realizado no cookie.
2025-01-30 22:16:01,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:01,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:01,INFO,Clique realizado no cookie.
2025-01-30 22:16:01,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:01,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:01,INFO,Clique realizado no cookie.
2025-01-30 22:16:01,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:01,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:01,INFO,Clique realizado no cookie.
2025-01-30 22:16:01,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:01,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:01,INFO,Clique realizado no cookie.
2025-01-30 22:16:01,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:01,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:01,INFO,Clique realizado no cookie.
2025-01-30 22:16:01,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:01,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:01,INFO,Clique realizado no cookie.
2025-01-30 22:16:01,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:01,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:01,INFO,Clique realizado no cookie.
2025-01-30 22:16:01,INFO,Item comprado: product1
2025-01-30 22:16:01,INFO,Item comprado: product0
2025-01-30 22:16:01,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:01,INFO,Clique realizado no cookie.
2025-01-30 22:16:01,INFO,Item comprado: product1
2025-01-30 22:16:01,INFO,Item comprado: product0
2025-01-30 22:16:01,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:01,INFO,Clique realizado no cookie.
2025-01-30 22:16:01,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:01,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:01,INFO,Clique realizado no cookie.
2025-01-30 22:16:01,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:01,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:01,INFO,Clique realizado no cookie.
2025-01-30 22:16:01,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:01,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:01,INFO,Clique realizado no cookie.
2025-01-30 22:16:01,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:01,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:01,INFO,Clique realizado no cookie.
2025-01-30 22:16:01,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:01,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:01,INFO,Clique realizado no cookie.
2025-01-30 22:16:01,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:01,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:02,INFO,Clique realizado no cookie.
2025-01-30 22:16:02,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:02,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:02,INFO,Clique realizado no cookie.
2025-01-30 22:16:02,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:02,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:02,INFO,Clique realizado no cookie.
2025-01-30 22:16:02,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:02,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:02,INFO,Clique realizado no cookie.
2025-01-30 22:16:02,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:02,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:02,INFO,Clique realizado no cookie.
2025-01-30 22:16:02,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:02,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:02,INFO,Clique realizado no cookie.
2025-01-30 22:16:02,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:02,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:02,INFO,Clique realizado no cookie.
2025-01-30 22:16:02,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:02,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:02,INFO,Clique realizado no cookie.
2025-01-30 22:16:02,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:02,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:02,INFO,Clique realizado no cookie.
2025-01-30 22:16:02,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:02,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:02,INFO,Clique realizado no cookie.
2025-01-30 22:16:02,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:02,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:02,INFO,Clique realizado no cookie.
2025-01-30 22:16:02,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:02,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:02,INFO,Clique realizado no cookie.
2025-01-30 22:16:02,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:02,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:02,INFO,Clique realizado no cookie.
2025-01-30 22:16:02,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:02,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:02,INFO,Clique realizado no cookie.
2025-01-30 22:16:02,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:02,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:02,INFO,Clique realizado no cookie.
2025-01-30 22:16:02,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:02,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:02,INFO,Clique realizado no cookie.
2025-01-30 22:16:02,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:02,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:02,INFO,Clique realizado no cookie.
2025-01-30 22:16:02,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:02,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:02,INFO,Clique realizado no cookie.
2025-01-30 22:16:02,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:02,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:02,INFO,Clique realizado no cookie.
2025-01-30 22:16:02,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:02,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:02,INFO,Clique realizado no cookie.
2025-01-30 22:16:02,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:02,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:02,INFO,Clique realizado no cookie.
2025-01-30 22:16:02,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:02,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:02,INFO,Clique realizado no cookie.
2025-01-30 22:16:02,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:02,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:03,INFO,Clique realizado no cookie.
2025-01-30 22:16:03,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:03,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:03,INFO,Clique realizado no cookie.
2025-01-30 22:16:03,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:03,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:03,INFO,Clique realizado no cookie.
2025-01-30 22:16:03,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:03,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:03,INFO,Clique realizado no cookie.
2025-01-30 22:16:03,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:03,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:03,INFO,Clique realizado no cookie.
2025-01-30 22:16:03,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:03,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:03,INFO,Clique realizado no cookie.
2025-01-30 22:16:03,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:03,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:03,INFO,Clique realizado no cookie.
2025-01-30 22:16:03,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:03,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:03,INFO,Clique realizado no cookie.
2025-01-30 22:16:03,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:03,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:03,INFO,Clique realizado no cookie.
2025-01-30 22:16:03,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:03,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:03,INFO,Clique realizado no cookie.
2025-01-30 22:16:03,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:03,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:03,INFO,Clique realizado no cookie.
2025-01-30 22:16:03,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:03,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:03,INFO,Clique realizado no cookie.
2025-01-30 22:16:03,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:03,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:03,INFO,Clique realizado no cookie.
2025-01-30 22:16:03,INFO,Item comprado: product1
2025-01-30 22:16:03,INFO,Item comprado: product0
2025-01-30 22:16:03,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:03,INFO,Clique realizado no cookie.
2025-01-30 22:16:03,INFO,Item comprado: product1
2025-01-30 22:16:03,INFO,Item comprado: product0
2025-01-30 22:16:03,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:03,INFO,Clique realizado no cookie.
2025-01-30 22:16:03,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:03,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:03,INFO,Clique realizado no cookie.
2025-01-30 22:16:03,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:03,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:03,INFO,Clique realizado no cookie.
2025-01-30 22:16:03,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:03,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:03,INFO,Clique realizado no cookie.
2025-01-30 22:16:03,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:03,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:03,INFO,Clique realizado no cookie.
2025-01-30 22:16:03,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:03,INFO,Nenhum upgrade disponível para compra no momento.
2025-01-30 22:16:03,INFO,Clique realizado no cookie.
2025-01-30 22:16:03,INFO,Nenhum item disponível para compra no momento.
2025-01-30 22:16:03,INFO,Nenhum upgrade disponível para compra no momento.
